FactID,year,monthkey,monthname,province,inflection,rainfall,rainyday,latitude,longitude,heightabovemsl
4039,2019,6,June,Kalasin,958,25.4,10,16.3325,103.5883333,138.75
4040,2019,6,June,Sakon Nakhon,720,102.1,15,17.15,104.1333333,171
4041,2019,6,June,Nakhon Phanom,1915,440.3,19,17.41083333,104.7825,140
4042,2019,6,June,Mukdahan,389,110.4,9,16.54138889,104.7288889,138
4043,2019,6,June,Chiang Mai,443,43.42,17,18.79,98.97694444,313.2
4044,2019,6,June,Lamphun,60,57.3,12,18.56722222,99.03388889,296.42
4045,2019,6,June,Lampang,325,48.9,11,18.28333333,99.51666667,242
4046,2019,6,June,Uttaradit,366,139.7,14,17.61666667,100.1,63
4047,2019,6,June,Phrae,6,47,14,18.16666667,100.1666667,161.79
4048,2019,6,June,Nan,296,137.4,13,18.77972222,100.7777778,200
4049,2019,6,June,Phayao,358,32.5,9,19.13333333,99.9,396.89
4050,2019,6,June,Chiang Rai,723,60.5,13,19.96138889,99.88138889,390
4051,2019,6,June,Mae Hong Son,66,67.4,19,19.29897222,97.97577778,267.74
4052,2019,6,June,Nakhon Sawan,186,138,16,15.67183333,100.1323611,33.91
4053,2019,6,June,Uthai Thani,354,-1,-1,-1,-1,-1
4054,2019,6,June,Kamphaeng Phet,332,173.8,15,16.48680556,99.52697222,80
4055,2019,6,June,Tak,225,108.1,19,16.87833333,99.14333333,125.62
4056,2019,6,June,Sukhothai,77,164.5,17,17.10611111,99.8,48.29
4057,2019,6,June,Phitsanulok,303,144.3,13,16.79480556,100.2793056,44.02
4058,2019,6,June,Phichit,138,89.6,13,16.43805556,100.2925,35.95
4059,2019,6,June,Phetchabun,1250,75.8,12,16.43333333,101.15,114
4060,2019,6,June,Ratchaburi,134,145.8,10,13.48930556,99.79238889,5
4061,2019,6,June,Kanchanaburi,442,152,14,14.0225,99.53583333,27.53
4062,2019,6,June,Suphan Buri,115,62.6,11,14.47444444,100.1388889,7.23
4063,2019,6,June,Nakhon Pathom,330,180.3,18,14.01166667,99.97,7.46
4064,2019,6,June,Samut Sakhon,396,-1,-1,-1,-1,-1
4065,2019,6,June,Samut Songkhram,72,-1,-1,-1,-1,-1
4066,2019,6,June,Phetchaburi,84,85.6,12,12.99944444,100.0605556,2.01
4067,2019,6,June,Prachuap Khiri Khan,1239,103.3,17,11.83333333,99.83333333,4
4068,2019,6,June,Nakhon Si Thammarat,1241,62.9,11,8.537777778,99.96388889,3.14
4069,2019,6,June,Krabi,6,185.7,22,8.103611111,98.97527778,8
4070,2019,6,June,Phang-nga,700,-1,-1,-1,-1,-1
4071,2019,6,June,Phuket,24,267,21,7.883333333,98.4,1.83
4072,2019,6,June,Surat Thani,1444,178.9,17,9.135555556,99.15194444,5
4073,2019,6,June,Ranong,363,456.1,24,9.983333333,98.61666667,7
4074,2019,6,June,Chumphon,1246,159.5,19,10.49875,99.18847222,4.4
4075,2019,6,June,Songkhla,171,83.2,12,7.182111111,100.6076944,4.57
4076,2019,6,June,Satun,72,250.4,19,6.65,100.0833333,4.06
4077,2019,6,June,Trang,1560,199.2,20,7.516666667,99.61666667,14.32
4078,2019,6,June,Phatthalung,1025,36.3,7,7.583333333,100.1666667,2
4079,2019,6,June,Pattani,528,99.9,14,6.783333333,101.15,4.05
4080,2019,6,June,Yala,438,186.2,15,6.516666667,101.2833333,30
4081,2019,6,June,Narathiwat,358,165,15,6.416666667,101.8166667,3.57
4082,2019,7,July,Bangkok,54,146.4,14,13.72638889,100.56,3.01
4083,2019,7,July,Samut Prakarn,485,-1,-1,-1,-1,-1
4084,2019,7,July,Nonthaburi,370,-1,-1,-1,-1,-1
4085,2019,7,July,Pathum Thani,412,66.2,7,14.1,100.6166667,6
4086,2019,7,July,Phra Nakhon Si Ayutthaya,150,-1,-1,-1,-1,-1
4087,2019,7,July,Ang Thong,85,-1,-1,-1,-1,-1
4088,2019,7,July,Lop Buri,186,73,8,14.79972222,100.645,10
4089,2019,7,July,Sing Buri,6,-1,-1,-1,-1,-1
4090,2019,7,July,Chai Nat,276,44.1,9,15.15,100.1833333,15
4091,2019,7,July,Saraburi,1169,-1,-1,-1,-1,-1
4092,2019,7,July,Chon Buri,2845,113.7,15,13.36666667,100.9833333,0.86
4093,2019,7,July,Rayong,767,82.7,9,12.63222222,101.3436111,2.6
4094,2019,7,July,Chanthaburi,1120,542.7,25,12.61666667,102.1133333,2.68
4095,2019,7,July,Trat,1021,856.8,26,11.76666667,102.8833333,2
4096,2019,7,July,Chachoengsao,771,116.9,13,13.51555556,101.4583333,70.17
4097,2019,7,July,Prachin Buri,4,219,15,14.05841667,101.3693056,5.14
4098,2019,7,July,Nakhon Nayok,1054,-1,-1,-1,-1,-1
4099,2019,7,July,Sa kaeo,848,-1,-1,-1,-1,-1
4100,2019,7,July,Nakhon Ratchasima,2734,40.7,9,14.96830556,102.0860278,186.6
4101,2019,7,July,Buri Ram,6396,126.9,13,15.22575,103.2480833,182
4102,2019,7,July,Surin,1524,227.1,16,14.88333333,103.5,145.81
4103,2019,7,July,Si Sa Ket,72,156.9,18,15,104.05,122.87
4104,2019,7,July,Ubon Ratchathani,9890,318.5,19,15.25,104.8666667,122
4105,2019,7,July,Yasothon,462,-1,-1,-1,-1,-1
4106,2019,7,July,Chaiyaphum,1203,56.4,10,15.8,102.0333333,182.15
4107,2019,7,July,Amnat Charoen,1346,-1,-1,-1,-1,-1
4108,2019,7,July,Bueng Kan,1158,-1,-1,-1,-1,-1
4109,2019,7,July,Nong Bua Lam Phu,54,-1,-1,-1,-1,-1
4110,2019,7,July,Khon Kaen,3302,110.5,15,16.46111111,102.7897222,186.97
4111,2019,7,July,Udon Thani,361,170.5,17,17.38333333,102.8,177
4112,2019,7,July,Loei,614,45.9,11,17.45,101.7333333,252.51
4113,2019,7,July,Nong Khai,1397,154.2,17,17.86716667,102.7330278,173.21
4114,2019,7,July,Maha Sarakham,1251,129.1,14,16.24722222,103.0680556,153
4115,2019,7,July,Roi Et,924,144.9,17,16.02,103.7438889,140
4116,2019,7,July,Kalasin,1401,188,16,16.3325,103.5883333,138.75
4117,2019,7,July,Sakon Nakhon,588,226.5,17,17.15,104.1333333,171
4118,2019,7,July,Nakhon Phanom,831,475.2,18,17.41083333,104.7825,140
4119,2019,7,July,Mukdahan,258,210.8,15,16.54138889,104.7288889,138
4120,2019,7,July,Chiang Mai,1651,97.2,16,18.79,98.97694444,313.2
4121,2019,7,July,Lamphun,465,53,10,18.56722222,99.03388889,296.42
4122,2019,7,July,Lampang,620,98.7,11,18.28333333,99.51666667,242
4123,2019,7,July,Uttaradit,988,85.7,15,17.61666667,100.1,63
4124,2019,7,July,Phrae,42,113.8,15,18.16666667,100.1666667,161.79
4125,2019,7,July,Nan,192,225.6,14,18.77972222,100.7777778,200
4126,2019,7,July,Phayao,742,151.4,16,19.13333333,99.9,396.89
4127,2019,7,July,Chiang Rai,4432,210.3,19,19.96138889,99.88138889,390
4128,2019,7,July,Mae Hong Son,170,180.3,22,19.29897222,97.97577778,267.74
4129,2019,7,July,Nakhon Sawan,455,72.3,9,15.67183333,100.1323611,33.91
4130,2019,7,July,Uthai Thani,848,-1,-1,-1,-1,-1
4131,2019,7,July,Kamphaeng Phet,619,28,11,16.48680556,99.52697222,80
4132,2019,7,July,Tak,160,53.3,13,16.87833333,99.14333333,125.62
4133,2019,7,July,Sukhothai,85,22.6,9,17.10611111,99.8,48.29
4134,2019,7,July,Phitsanulok,629,53.6,10,16.79480556,100.2793056,44.02
4135,2019,7,July,Phichit,96,115.3,14,16.43805556,100.2925,35.95
4136,2019,7,July,Phetchabun,2677,135.9,17,16.43333333,101.15,114
4137,2019,7,July,Ratchaburi,282,76,16,13.48930556,99.79238889,5
4138,2019,7,July,Kanchanaburi,765,25.6,11,14.0225,99.53583333,27.53
4139,2019,7,July,Suphan Buri,191,28.1,8,14.47444444,100.1388889,7.23
4140,2019,7,July,Nakhon Pathom,531,28.1,11,14.01166667,99.97,7.46
4141,2019,7,July,Samut Sakhon,844,-1,-1,-1,-1,-1
4142,2019,7,July,Samut Songkhram,156,-1,-1,-1,-1,-1
4143,2019,7,July,Phetchaburi,330,80.1,10,12.99944444,100.0605556,2.01
4144,2019,7,July,Prachuap Khiri Khan,1548,40.1,9,11.83333333,99.83333333,4
4145,2019,7,July,Nakhon Si Thammarat,2438,90.3,12,8.537777778,99.96388889,3.14
4146,2019,7,July,Krabi,0,219.4,11,8.103611111,98.97527778,8
4147,2019,7,July,Phang-nga,670,-1,-1,-1,-1,-1
4148,2019,7,July,Phuket,48,251.6,10,7.883333333,98.4,1.83
4149,2019,7,July,Surat Thani,2440,67.6,13,9.135555556,99.15194444,5
4150,2019,7,July,Ranong,728,396.9,19,9.983333333,98.61666667,7
4151,2019,7,July,Chumphon,1644,105.3,13,10.49875,99.18847222,4.4
4152,2019,7,July,Songkhla,308,168.3,13,7.182111111,100.6076944,4.57
4153,2019,7,July,Satun,294,107.8,12,6.65,100.0833333,4.06
4154,2019,7,July,Trang,1500,143.2,11,7.516666667,99.61666667,14.32
4155,2019,7,July,Phatthalung,2063,132,13,7.583333333,100.1666667,2
4156,2019,7,July,Pattani,762,151,13,6.783333333,101.15,4.05
4157,2019,7,July,Yala,264,231,12,6.516666667,101.2833333,30
4158,2019,7,July,Narathiwat,743,105.2,9,6.416666667,101.8166667,3.57
4159,2019,8,August,Bangkok,68,97.8,16,13.72638889,100.56,3.01
4160,2019,8,August,Samut Prakarn,723,-1,-1,-1,-1,-1
4161,2019,8,August,Nonthaburi,401,-1,-1,-1,-1,-1
4162,2019,8,August,Pathum Thani,502,84,21,14.1,100.6166667,6
4163,2019,8,August,Phra Nakhon Si Ayutthaya,192,-1,-1,-1,-1,-1
4164,2019,8,August,Ang Thong,114,-1,-1,-1,-1,-1
4165,2019,8,August,Lop Buri,156,119.2,23,14.79972222,100.645,10
4166,2019,8,August,Sing Buri,12,-1,-1,-1,-1,-1
4167,2019,8,August,Chai Nat,114,220.7,23,15.15,100.1833333,15
4168,2019,8,August,Saraburi,765,-1,-1,-1,-1,-1
4169,2019,8,August,Chon Buri,2201,90,17,13.36666667,100.9833333,0.86
4170,2019,8,August,Rayong,960,20.4,12,12.63222222,101.3436111,2.6
4171,2019,8,August,Chanthaburi,988,454.5,30,12.61666667,102.1133333,2.68
4172,2019,8,August,Trat,641,1260.2,30,11.76666667,102.8833333,2
4173,2019,8,August,Chachoengsao,530,85.9,20,13.51555556,101.4583333,70.17
4174,2019,8,August,Prachin Buri,1,284.7,25,14.05841667,101.3693056,5.14
4175,2019,8,August,Nakhon Nayok,1004,-1,-1,-1,-1,-1
4176,2019,8,August,Sa kaeo,648,-1,-1,-1,-1,-1
4177,2019,8,August,Nakhon Ratchasima,1570,155.7,21,14.96830556,102.0860278,186.6
4178,2019,8,August,Buri Ram,2232,217.3,22,15.22575,103.2480833,182
4179,2019,8,August,Surin,1151,326.5,20,14.88333333,103.5,145.81
4180,2019,8,August,Si Sa Ket,108,187.2,23,15,104.05,122.87
4181,2019,8,August,Ubon Ratchathani,6175,341.9,24,15.25,104.8666667,122
4182,2019,8,August,Yasothon,304,-1,-1,-1,-1,-1
4183,2019,8,August,Chaiyaphum,903,145.3,15,15.8,102.0333333,182.15
4184,2019,8,August,Amnat Charoen,492,-1,-1,-1,-1,-1
4185,2019,8,August,Bueng Kan,930,-1,-1,-1,-1,-1
4186,2019,8,August,Nong Bua Lam Phu,18,-1,-1,-1,-1,-1
4187,2019,8,August,Khon Kaen,2573,212.4,21,16.46111111,102.7897222,186.97
4188,2019,8,August,Udon Thani,117,410.5,25,17.38333333,102.8,177
4189,2019,8,August,Loei,286,249.5,25,17.45,101.7333333,252.51
4190,2019,8,August,Nong Khai,716,659.6,26,17.86716667,102.7330278,173.21
4191,2019,8,August,Maha Sarakham,1138,577.2,19,16.24722222,103.0680556,153
4192,2019,8,August,Roi Et,654,661.1,23,16.02,103.7438889,140
4193,2019,8,August,Kalasin,1116,540.7,25,16.3325,103.5883333,138.75
4194,2019,8,August,Sakon Nakhon,115,411.2,27,17.15,104.1333333,171
4195,2019,8,August,Nakhon Phanom,316,603.8,27,17.41083333,104.7825,140
4196,2019,8,August,Mukdahan,165,803.3,24,16.54138889,104.7288889,138
4197,2019,8,August,Chiang Mai,1289,238.2,25,18.79,98.97694444,313.2
4198,2019,8,August,Lamphun,630,292.6,21,18.56722222,99.03388889,296.42
4199,2019,8,August,Lampang,435,487.4,24,18.28333333,99.51666667,242
4200,2019,8,August,Uttaradit,318,287.2,24,17.61666667,100.1,63
4201,2019,8,August,Phrae,78,361,27,18.16666667,100.1666667,161.79
4202,2019,8,August,Nan,186,440.1,25,18.77972222,100.7777778,200
4203,2019,8,August,Phayao,291,267,24,19.13333333,99.9,396.89
4204,2019,8,August,Chiang Rai,4815,338.8,24,19.96138889,99.88138889,390
4205,2019,8,August,Mae Hong Son,336,365,26,19.29897222,97.97577778,267.74
4206,2019,8,August,Nakhon Sawan,462,220.5,22,15.67183333,100.1323611,33.91
4207,2019,8,August,Uthai Thani,368,-1,-1,-1,-1,-1
4208,2019,8,August,Kamphaeng Phet,556,232.9,23,16.48680556,99.52697222,80
4209,2019,8,August,Tak,125,196.5,17,16.87833333,99.14333333,125.62
4210,2019,8,August,Sukhothai,165,233.5,23,17.10611111,99.8,48.29
4211,2019,8,August,Phitsanulok,844,254,24,16.79480556,100.2793056,44.02
4212,2019,8,August,Phichit,72,294.2,21,16.43805556,100.2925,35.95
4213,2019,8,August,Phetchabun,2231,269.8,23,16.43333333,101.15,114
4214,2019,8,August,Ratchaburi,336,128.3,22,13.48930556,99.79238889,5
4215,2019,8,August,Kanchanaburi,662,60.2,16,14.0225,99.53583333,27.53
4216,2019,8,August,Suphan Buri,209,62.8,20,14.47444444,100.1388889,7.23
4217,2019,8,August,Nakhon Pathom,538,45.8,19,14.01166667,99.97,7.46
4218,2019,8,August,Samut Sakhon,1454,-1,-1,-1,-1,-1
4219,2019,8,August,Samut Songkhram,180,-1,-1,-1,-1,-1
4220,2019,8,August,Phetchaburi,273,164.9,23,12.99944444,100.0605556,2.01
4221,2019,8,August,Prachuap Khiri Khan,102,161,24,11.83333333,99.83333333,4
4222,2019,8,August,Nakhon Si Thammarat,1986,97.4,15,8.537777778,99.96388889,3.14
4223,2019,8,August,Krabi,0,350.6,22,8.103611111,98.97527778,8
4224,2019,8,August,Phang-nga,369,-1,-1,-1,-1,-1
4225,2019,8,August,Phuket,30,273.4,18,7.883333333,98.4,1.83
4226,2019,8,August,Surat Thani,1927,99.4,20,9.135555556,99.15194444,5
4227,2019,8,August,Ranong,286,1104.9,29,9.983333333,98.61666667,7
4228,2019,8,August,Chumphon,962,340.8,28,10.49875,99.18847222,4.4
4229,2019,8,August,Songkhla,230,52.4,13,7.182111111,100.6076944,4.57
4230,2019,8,August,Satun,222,387.4,20,6.65,100.0833333,4.06
4231,2019,8,August,Trang,846,382.5,21,7.516666667,99.61666667,14.32
4232,2019,8,August,Phatthalung,3179,83.6,15,7.583333333,100.1666667,2
4233,2019,8,August,Pattani,654,105.3,11,6.783333333,101.15,4.05
4234,2019,8,August,Yala,252,136.7,16,6.516666667,101.2833333,30
4235,2019,8,August,Narathiwat,651,176.8,17,6.416666667,101.8166667,3.57
4236,2019,9,September,Bangkok,12,361.4,22,13.72638889,100.56,3.01
4237,2019,9,September,Samut Prakarn,751,-1,-1,-1,-1,-1
4238,2019,9,September,Nonthaburi,531,-1,-1,-1,-1,-1
4239,2019,9,September,Pathum Thani,406,247.2,19,14.1,100.6166667,6
4240,2019,9,September,Phra Nakhon Si Ayutthaya,294,-1,-1,-1,-1,-1
4241,2019,9,September,Ang Thong,62,-1,-1,-1,-1,-1
4242,2019,9,September,Lop Buri,264,288.7,18,14.79972222,100.645,10
4243,2019,9,September,Sing Buri,18,-1,-1,-1,-1,-1
4244,2019,9,September,Chai Nat,276,144.1,18,15.15,100.1833333,15
4245,2019,9,September,Saraburi,887,-1,-1,-1,-1,-1
4246,2019,9,September,Chon Buri,1719,289.6,16,13.36666667,100.9833333,0.86
4247,2019,9,September,Rayong,391,193.4,18,12.63222222,101.3436111,2.6
4248,2019,9,September,Chanthaburi,468,412.1,22,12.61666667,102.1133333,2.68
4249,2019,9,September,Trat,273,1155.1,24,11.76666667,102.8833333,2
4250,2019,9,September,Chachoengsao,372,172.3,16,13.51555556,101.4583333,70.17
4251,2019,9,September,Prachin Buri,0,290.7,20,14.05841667,101.3693056,5.14
4252,2019,9,September,Nakhon Nayok,297,-1,-1,-1,-1,-1
4253,2019,9,September,Sa kaeo,204,-1,-1,-1,-1,-1
4254,2019,9,September,Nakhon Ratchasima,1052,157,12,14.96830556,102.0860278,186.6
4255,2019,9,September,Buri Ram,2484,218.8,16,15.22575,103.2480833,182
4256,2019,9,September,Surin,910,285.4,17,14.88333333,103.5,145.81
4257,2019,9,September,Si Sa Ket,21,364.4,15,15,104.05,122.87
4258,2019,9,September,Ubon Ratchathani,3757,554.5,17,15.25,104.8666667,122
4259,2019,9,September,Yasothon,195,-1,-1,-1,-1,-1
4260,2019,9,September,Chaiyaphum,546,218.8,10,15.8,102.0333333,182.15
4261,2019,9,September,Amnat Charoen,366,-1,-1,-1,-1,-1
4262,2019,9,September,Bueng Kan,138,-1,-1,-1,-1,-1
4263,2019,9,September,Nong Bua Lam Phu,24,-1,-1,-1,-1,-1
4264,2019,9,September,Khon Kaen,2292,308.4,16,16.46111111,102.7897222,186.97
4265,2019,9,September,Udon Thani,60,223.3,13,17.38333333,102.8,177
4266,2019,9,September,Loei,258,97.3,12,17.45,101.7333333,252.51
4267,2019,9,September,Nong Khai,669,120,10,17.86716667,102.7330278,173.21
4268,2019,9,September,Maha Sarakham,1443,192.1,14,16.24722222,103.0680556,153
4269,2019,9,September,Roi Et,588,400.2,15,16.02,103.7438889,140
4270,2019,9,September,Kalasin,570,270.1,17,16.3325,103.5883333,138.75
4271,2019,9,September,Sakon Nakhon,15,161,8,17.15,104.1333333,171
4272,2019,9,September,Nakhon Phanom,226,280.7,13,17.41083333,104.7825,140
4273,2019,9,September,Mukdahan,72,203,14,16.54138889,104.7288889,138
4274,2019,9,September,Chiang Mai,1449,214.3,20,18.79,98.97694444,313.2
4275,2019,9,September,Lamphun,350,233.3,17,18.56722222,99.03388889,296.42
4276,2019,9,September,Lampang,212,251.2,16,18.28333333,99.51666667,242
4277,2019,9,September,Uttaradit,448,123.9,7,17.61666667,100.1,63
4278,2019,9,September,Phrae,42,144.8,14,18.16666667,100.1666667,161.79
4279,2019,9,September,Nan,192,91.1,15,18.77972222,100.7777778,200
4280,2019,9,September,Phayao,186,63.2,14,19.13333333,99.9,396.89
4281,2019,9,September,Chiang Rai,4289,70.7,12,19.96138889,99.88138889,390
4282,2019,9,September,Mae Hong Son,496,158.2,18,19.29897222,97.97577778,267.74
4283,2019,9,September,Nakhon Sawan,363,165.7,13,15.67183333,100.1323611,33.91
4284,2019,9,September,Uthai Thani,282,-1,-1,-1,-1,-1
4285,2019,9,September,Kamphaeng Phet,179,237.7,15,16.48680556,99.52697222,80
4286,2019,9,September,Tak,54,120.7,13,16.87833333,99.14333333,125.62
4287,2019,9,September,Sukhothai,226,79.9,11,17.10611111,99.8,48.29
4288,2019,9,September,Phitsanulok,877,179.9,16,16.79480556,100.2793056,44.02
4289,2019,9,September,Phichit,78,197.2,17,16.43805556,100.2925,35.95
4290,2019,9,September,Phetchabun,1508,71.1,13,16.43333333,101.15,114
4291,2019,9,September,Ratchaburi,333,237,18,13.48930556,99.79238889,5
4292,2019,9,September,Kanchanaburi,273,146.5,13,14.0225,99.53583333,27.53
4293,2019,9,September,Suphan Buri,86,123,13,14.47444444,100.1388889,7.23
4294,2019,9,September,Nakhon Pathom,613,150.7,19,14.01166667,99.97,7.46
4295,2019,9,September,Samut Sakhon,1241,-1,-1,-1,-1,-1
4296,2019,9,September,Samut Songkhram,36,-1,-1,-1,-1,-1
4297,2019,9,September,Phetchaburi,216,65.3,19,12.99944444,100.0605556,2.01
4298,2019,9,September,Prachuap Khiri Khan,666,122.7,16,11.83333333,99.83333333,4
4299,2019,9,September,Nakhon Si Thammarat,1317,201.6,20,8.537777778,99.96388889,3.14
4300,2019,9,September,Krabi,0,148.4,15,8.103611111,98.97527778,8
4301,2019,9,September,Phang-nga,177,-1,-1,-1,-1,-1
4302,2019,9,September,Phuket,6,148.3,19,7.883333333,98.4,1.83
4303,2019,9,September,Surat Thani,1445,145.5,19,9.135555556,99.15194444,5
4304,2019,9,September,Ranong,212,728.8,19,9.983333333,98.61666667,7
4305,2019,9,September,Chumphon,682,184.2,22,10.49875,99.18847222,4.4
4306,2019,9,September,Songkhla,245,103.2,14,7.182111111,100.6076944,4.57
4307,2019,9,September,Satun,78,194.5,14,6.65,100.0833333,4.06
4308,2019,9,September,Trang,594,230.1,15,7.516666667,99.61666667,14.32
4309,2019,9,September,Phatthalung,2946,102.9,14,7.583333333,100.1666667,2
4310,2019,9,September,Pattani,540,171.6,16,6.783333333,101.15,4.05
4311,2019,9,September,Yala,162,153.7,17,6.516666667,101.2833333,30
4312,2019,9,September,Narathiwat,568,282.5,17,6.416666667,101.8166667,3.57
4313,2019,10,October,Bangkok,19,156.1,12,13.72638889,100.56,3.01
4314,2019,10,October,Samut Prakarn,1054,-1,-1,-1,-1,-1
4315,2019,10,October,Nonthaburi,538,-1,-1,-1,-1,-1
4316,2019,10,October,Pathum Thani,704,81.5,9,14.1,100.6166667,6
4317,2019,10,October,Phra Nakhon Si Ayutthaya,570,-1,-1,-1,-1,-1
4318,2019,10,October,Ang Thong,83,-1,-1,-1,-1,-1
4319,2019,10,October,Lop Buri,246,104.5,8,14.79972222,100.645,10
4320,2019,10,October,Sing Buri,0,-1,-1,-1,-1,-1
4321,2019,10,October,Chai Nat,180,4.7,5,15.15,100.1833333,15
4322,2019,10,October,Saraburi,566,-1,-1,-1,-1,-1
4323,2019,10,October,Chon Buri,1538,125.1,14,13.36666667,100.9833333,0.86
4324,2019,10,October,Rayong,620,84.3,10,12.63222222,101.3436111,2.6
4325,2019,10,October,Chanthaburi,351,119.2,13,12.61666667,102.1133333,2.68
4326,2019,10,October,Trat,174,144.1,22,11.76666667,102.8833333,2
4327,2019,10,October,Chachoengsao,463,153.7,13,13.51555556,101.4583333,70.17
4328,2019,10,October,Prachin Buri,0,19.1,6,14.05841667,101.3693056,5.14
4329,2019,10,October,Nakhon Nayok,177,-1,-1,-1,-1,-1
4330,2019,10,October,Sa kaeo,215,-1,-1,-1,-1,-1
4331,2019,10,October,Nakhon Ratchasima,1284,85.4,4,14.96830556,102.0860278,186.6
4332,2019,10,October,Buri Ram,1752,87.2,7,15.22575,103.2480833,182
4333,2019,10,October,Surin,671,19.1,7,14.88333333,103.5,145.81
4334,2019,10,October,Si Sa Ket,24,41.3,7,15,104.05,122.87
4335,2019,10,October,Ubon Ratchathani,2072,26.6,5,15.25,104.8666667,122
4336,2019,10,October,Yasothon,174,-1,-1,-1,-1,-1
4337,2019,10,October,Chaiyaphum,606,23.2,6,15.8,102.0333333,182.15
4338,2019,10,October,Amnat Charoen,256,-1,-1,-1,-1,-1
4339,2019,10,October,Bueng Kan,62,-1,-1,-1,-1,-1
4340,2019,10,October,Nong Bua Lam Phu,6,-1,-1,-1,-1,-1
4341,2019,10,October,Khon Kaen,2161,22.8,4,16.46111111,102.7897222,186.97
4342,2019,10,October,Udon Thani,12,31.3,4,17.38333333,102.8,177
4343,2019,10,October,Loei,135,10.9,6,17.45,101.7333333,252.51
4344,2019,10,October,Nong Khai,532,16.2,2,17.86716667,102.7330278,173.21
4345,2019,10,October,Maha Sarakham,1156,11.8,4,16.24722222,103.0680556,153
4346,2019,10,October,Roi Et,450,21.1,3,16.02,103.7438889,140
4347,2019,10,October,Kalasin,444,31.7,5,16.3325,103.5883333,138.75
4348,2019,10,October,Sakon Nakhon,30,7.5,5,17.15,104.1333333,171
4349,2019,10,October,Nakhon Phanom,144,23.2,5,17.41083333,104.7825,140
4350,2019,10,October,Mukdahan,18,13.1,4,16.54138889,104.7288889,138
4351,2019,10,October,Chiang Mai,924,175.5,10,18.79,98.97694444,313.2
4352,2019,10,October,Lamphun,102,62.9,10,18.56722222,99.03388889,296.42
4353,2019,10,October,Lampang,95,82.8,11,18.28333333,99.51666667,242
4354,2019,10,October,Uttaradit,149,72.6,7,17.61666667,100.1,63
4355,2019,10,October,Phrae,30,15,6,18.16666667,100.1666667,161.79
4356,2019,10,October,Nan,163,59.5,7,18.77972222,100.7777778,200
4357,2019,10,October,Phayao,106,58.9,5,19.13333333,99.9,396.89
4358,2019,10,October,Chiang Rai,2111,80.8,8,19.96138889,99.88138889,390
4359,2019,10,October,Mae Hong Son,276,55,10,19.29897222,97.97577778,267.74
4360,2019,10,October,Nakhon Sawan,350,61.6,11,15.67183333,100.1323611,33.91
4361,2019,10,October,Uthai Thani,486,-1,-1,-1,-1,-1
4362,2019,10,October,Kamphaeng Phet,160,111.2,11,16.48680556,99.52697222,80
4363,2019,10,October,Tak,65,129.9,8,16.87833333,99.14333333,125.62
4364,2019,10,October,Sukhothai,106,45.9,3,17.10611111,99.8,48.29
4365,2019,10,October,Phitsanulok,416,16.6,8,16.79480556,100.2793056,44.02
4366,2019,10,October,Phichit,86,13.5,9,16.43805556,100.2925,35.95
4367,2019,10,October,Phetchabun,740,37.6,8,16.43333333,101.15,114
4368,2019,10,October,Ratchaburi,338,133,14,13.48930556,99.79238889,5
4369,2019,10,October,Kanchanaburi,87,124.8,9,14.0225,99.53583333,27.53
4370,2019,10,October,Suphan Buri,160,71.9,6,14.47444444,100.1388889,7.23
4371,2019,10,October,Nakhon Pathom,809,16.8,3,14.01166667,99.97,7.46
4372,2019,10,October,Samut Sakhon,1550,-1,-1,-1,-1,-1
4373,2019,10,October,Samut Songkhram,210,-1,-1,-1,-1,-1
4374,2019,10,October,Phetchaburi,140,46.8,10,12.99944444,100.0605556,2.01
4375,2019,10,October,Prachuap Khiri Khan,397,114.7,8,11.83333333,99.83333333,4
4376,2019,10,October,Nakhon Si Thammarat,1182,300.6,17,8.537777778,99.96388889,3.14
4377,2019,10,October,Krabi,0,166.7,25,8.103611111,98.97527778,8
4378,2019,10,October,Phang-nga,160,-1,-1,-1,-1,-1
4379,2019,10,October,Phuket,48,217.6,23,7.883333333,98.4,1.83
4380,2019,10,October,Surat Thani,1538,231.8,17,9.135555556,99.15194444,5
4381,2019,10,October,Ranong,293,133.1,22,9.983333333,98.61666667,7
4382,2019,10,October,Chumphon,550,212.4,14,10.49875,99.18847222,4.4
4383,2019,10,October,Songkhla,248,210.3,17,7.182111111,100.6076944,4.57
4384,2019,10,October,Satun,42,343.9,23,6.65,100.0833333,4.06
4385,2019,10,October,Trang,468,309,27,7.516666667,99.61666667,14.32
4386,2019,10,October,Phatthalung,2312,336.8,22,7.583333333,100.1666667,2
4387,2019,10,October,Pattani,499,179.6,20,6.783333333,101.15,4.05
4388,2019,10,October,Yala,174,384.4,25,6.516666667,101.2833333,30
4389,2019,10,October,Narathiwat,937,317.3,13,6.416666667,101.8166667,3.57
4390,2019,11,November,Bangkok,106,6.7,1,13.72638889,100.56,3.01
4391,2019,11,November,Samut Prakarn,1117,-1,-1,-1,-1,-1
4392,2019,11,November,Nonthaburi,649,-1,-1,-1,-1,-1
4393,2019,11,November,Pathum Thani,708,1.3,2,14.1,100.6166667,6
4394,2019,11,November,Phra Nakhon Si Ayutthaya,492,-1,-1,-1,-1,-1
4395,2019,11,November,Ang Thong,119,-1,-1,-1,-1,-1
4396,2019,11,November,Lop Buri,138,4.1,2,14.79972222,100.645,10
4397,2019,11,November,Sing Buri,0,-1,-1,-1,-1,-1
